brand,make,price,km,gearbox,doors,imported,kW,cm3,fuel,registered,color,aircon,damage,car_type,standard,drive,age,country
Mercedes,A 180,3999,188846,A,4/5,1,79,1991.0,diesel,1,BL,3,0,VAN,4,F,15,German
Citroen,C3,2300,248000,A,4/5,1,49,1398.0,diesel,0,VAR,3,0,HB,4,F,16,French
Citroen,C4 Grand Picasso,13999,140231,A,4/5,1,110,1997.0,diesel,0,BL,0,0,VAN,4,F,6,French
Renault,Clio,3450,198000,M,4/5,0,50,1461.0,diesel,0,GR,2,0,SW,4,F,11,French
Peugeot,407,2999,223295,M,4/5,1,79,1560.0,diesel,1,VAR,0,0,SW,4,F,11,French
Mazda,3,3299,160653,M,4/5,1,79,1560.0,diesel,0,GR,3,0,HB,4,F,12,Asian
Škoda,Octavia,3890,239895,M,4/5,0,77,1896.0,diesel,1,GR,4,0,SW,5,F,12,EU
Renault,Laguna,5800,231320,M,4/5,0,81,1500.0,diesel,1,BL,4,0,HB,5,F,11,French
Opel,Agila,1499,221800,M,4/5,0,55,1188.0,petrol,0,VAR,2,0,VAN,4,F,19,German
Renault,Modus,2890,216000,M,4/5,1,49,1461.0,diesel,0,GR,3,0,VAN,4,F,13,French
Fiat,Grande Punto,4200,199400,M,4/5,0,62,1300.0,diesel,0,VAR,4,0,HB,5,F,9,Italian
Mercedes,200,5890,235000,M,4/5,0,90,2148.0,diesel,1,VAR,4,0,SDN,4,B,15,German
Škoda,Octavia,2499,298000,M,4/5,0,74,1900.0,diesel,0,GR,2,0,SW,3,4x4,19,EU
Renault,Clio,1500,157000,M,2/3,0,72,1390.0,petrol,0,GR,4,0,HB,3,F,17,French
Peugeot,308,4200,205000,M,4/5,0,110,1598.0,petrol,0,VAR,4,0,HB,4,F,13,French
VW,Passat,6250,237500,A,4/5,0,125,1968.0,diesel,0,BL,4,0,SW,5,F,12,German
Škoda,Fabia,1999,192700,M,4/5,0,55,1400.0,LPG,0,WH,0,0,HB,3,F,17,EU
Ford,Fiesta,1799,197123,M,4/5,1,50,1399.0,diesel,1,VAR,2,0,HB,3,F,18,USA
Fiat,Grande Punto,2990,171000,M,2/3,0,88,1390.0,petrol,0,BL,2,0,HB,4,F,12,Italian
VW,Passat,2450,348346,M,4/5,0,100,1968.0,diesel,0,GR,4,0,SW,4,F,16,German
Audi,A6,9700,190929,M,4/5,0,100,1968.0,diesel,0,WH,4,0,SW,5,F,10,German
Citroen,C3 Picasso,3950,134300,M,4/5,0,66,1560.0,diesel,1,VAR,2,0,SDN,4,F,11,French
Yugo,55,1200,72000,M,2/3,0,55,1100.0,petrol,0,GR,0,0,HB,4,F,15,YuSSR
BMW,118,4950,233565,M,4/5,0,90,1995.0,diesel,1,VAR,2,0,HB,4,B,14,German
Fiat,Grande Punto,2299,134198,M,4/5,1,54,1368.0,petrol,0,VAR,3,0,HB,4,F,13,Italian
Peugeot,307,3000,296660,M,4/5,0,66,1560.0,diesel,0,GR,4,0,SW,4,F,13,French
Audi,A4,8450,272930,M,4/5,0,105,1968.0,diesel,1,BL,4,0,SW,5,F,11,German
Peugeot,Bipper,3250,166412,M,4/5,0,54,1360.0,petrol,0,VAR,2,0,HB,4,F,11,French
Opel,Astra,3450,148000,M,4/5,0,74,1670.0,diesel,0,GR,4,0,SW,4,F,12,German
Opel,Corsa,2900,152000,M,2/3,0,55,1234.0,diesel,0,BL,3,0,HB,4,F,13,German
Mercedes,B klasa,3800,175527,A,4/5,1,79,1991.0,diesel,0,GR,3,0,HB,5,F,14,German
Ford,Focus,1600,195000,M,4/5,0,74,1800.0,diesel,0,GR,2,0,SW,3,F,16,USA
Peugeot,106,650,183000,M,2/3,0,44,1124.0,LPG,1,VAR,0,0,HB,3,F,18,French
Mercedes,B 200,4400,162000,M,4/5,0,103,1980.0,diesel,0,GR,2,0,HB,4,F,14,German
Renault,Espace,4950,285973,A,4/5,0,110,1995.0,diesel,1,GR,4,0,VAN,4,F,10,French
Zastava,10,1500,117000,M,4/5,0,44,1243.0,petrol,0,GR,2,0,HB,3,F,14,YuSSR
Opel,Antara,6550,219225,A,4/5,0,110,1991.0,diesel,1,GR,4,0,SUV,4,4x4,13,German
Mazda,6,2600,213000,M,4/5,0,89,2000.0,diesel,1,BL,4,0,SDN,4,F,16,Asian
Honda,Jazz,3900,179047,M,4/5,1,60,1339.0,petrol,0,VAR,3,0,HB,4,F,13,Asian
VW,Passat,7400,256000,A,4/5,0,103,1968.0,diesel,1,GR,4,0,SW,5,F,10,German
Citroen,C3,2000,223388,A,4/5,1,49,1398.0,diesel,0,GR,3,0,HB,4,F,16,French
Ford,Focus,4150,228500,M,4/5,0,80,1560.0,diesel,1,WH,2,0,SW,4,F,12,USA
Citroen,C3,2100,236000,A,4/5,0,54,1360.0,petrol,1,BL,4,0,HB,3,F,17,French
VW,New Beetle,3100,220100,M,2/3,0,110,1781.0,petrol,1,VAR,2,0,CP,4,F,19,German
Mazda,6,2399,169000,M,4/5,0,89,2000.0,diesel,0,GR,4,0,SDN,4,F,16,Asian
Fiat,500C,6999,55000,M,2/3,0,51,1242.0,petrol,0,WH,2,0,CBR,4,F,7,Italian
Citroen,C3,3500,200000,M,4/5,0,65,1360.0,LPG,0,VAR,4,0,HB,4,F,12,French
Škoda,Yeti,7800,159858,M,4/5,1,81,1968.0,diesel,1,GR,3,0,SW,5,F,9,EU
Toyota,Yaris,3400,156500,M,4/5,0,64,1298.0,petrol,0,VAR,4,0,HB,4,F,13,Asian
Peugeot,307,3100,157552,M,4/5,0,80,1587.0,petrol,0,GR,4,0,HB,4,F,15,French
Opel,Astra,800,380000,M,2/3,1,55,1700.0,diesel,0,WH,2,0,CP,3,F,17,German
Opel,Vectra,2800,280000,M,4/5,0,110,1900.0,diesel,0,GR,2,0,SW,4,F,15,German
Fiat,Punto,1580,204000,M,4/5,0,51,1248.0,diesel,0,BL,2,0,HB,3,F,16,Italian
Audi,A4,14850,230758,M,4/5,1,140,1968.0,diesel,0,GR,0,0,SW,4,F,5,German
BMW,318,1750,24000,M,4/5,0,87,1800.0,petrol,0,BL,3,0,SW,1,B,19,German
Fiat,Freemonte,11990,120759,A,4/5,1,124,1956.0,diesel,0,GR,0,0,SW,5,4x4,6,Italian
Renault,Scenic,2300,236000,M,4/5,0,83,1600.0,petrol,1,GR,4,0,SUV,3,F,14,French
Fiat,Punto,950,154000,M,2/3,0,44,1242.0,petrol,0,VAR,0,0,HB,3,F,19,Italian
Mercedes,C 200,3500,220000,M,4/5,0,90,2148.0,diesel,0,VAR,4,0,SDN,4,B,16,German
VW,Golf 5,4000,205455,M,4/5,0,77,1980.0,diesel,0,VAR,4,0,HB,4,F,14,German
Renault,Clio,2990,171000,M,4/5,0,62,1461.0,diesel,1,VAR,4,0,HB,4,F,14,French
Opel,Meriva,2499,194000,M,4/5,0,55,1686.0,diesel,0,BL,2,0,VAN,3,F,16,German
BMW,118,5099,156000,M,4/5,1,105,1995.0,petrol,0,BL,4,0,HB,4,B,12,German
Mazda,2,4150,177000,M,4/5,0,55,1349.0,petrol,1,GR,2,0,HB,4,F,9,Asian
Ford,Mondeo,8200,192700,A,4/5,0,103,1997.0,diesel,1,GR,4,0,SW,5,F,7,USA
Mitsubishi,Space Star,1550,190000,M,4/5,0,75,1870.0,diesel,0,VAR,2,0,HB,3,F,16,Asian
Ford,Focus,1500,255000,M,4/5,0,74,1596.0,petrol,0,GR,2,0,SW,3,F,19,USA
Mercedes,A 170,2190,179000,M,4/5,0,66,1689.0,diesel,0,VAR,2,0,HB,3,F,20,German
Peugeot,107,2750,104000,M,2/3,1,50,999.0,petrol,0,WH,2,0,HB,3,F,13,French
VW,Passat,6999,271000,M,4/5,0,103,2000.0,diesel,1,GR,4,0,SW,5,F,9,German
Suzuki,SX 4,5950,85000,M,4/5,0,81,1586.0,petrol,1,GR,2,0,SUV,4,F,8,Asian
Peugeot,407,2390,213000,A,4/5,1,100,2000.0,diesel,0,GR,4,0,SW,4,F,16,French
Renault,Modus,2350,181000,M,4/5,0,60,1461.0,diesel,0,GR,4,0,VAN,3,F,16,French
VW,Golf 2,600,288045,M,2/3,0,55,1600.0,petrol,0,VAR,0,0,HB,2,F,29,German
Citroen,C5,1500,250000,M,4/5,0,80,1997.0,diesel,1,GR,4,0,SDN,3,F,19,French
Rover,45,1800,136000,M,4/5,0,80,1596.0,petrol,0,VAR,4,0,SDN,4,F,16,EU
Renault,Megane,2600,265000,M,2/3,0,96,1900.0,diesel,1,GR,3,0,CBR,4,F,15,French
Toyota,Aygo,2800,141000,M,2/3,1,50,999.0,petrol,0,VAR,2,0,HB,3,F,13,Asian
Opel,Corsa,1999,260000,M,4/5,0,51,1300.0,diesel,0,VAR,4,0,HB,4,F,15,German
Kia,Sportage,17000,73000,M,4/5,0,85,1685.0,diesel,1,VAR,3,0,SUV,6,F,3,Asian
Suzuki,Liana,1700,145000,M,4/5,0,76,1600.0,petrol,0,VAR,2,0,HB,3,4x4,18,Asian
Citroen,C4 Grand Picasso,2999,210000,M,4/5,0,80,1560.0,diesel,0,GR,2,0,HB,4,F,13,French
Citroen,C3,1880,224000,M,4/5,0,50,1400.0,diesel,0,GR,4,0,HB,3,F,18,French
MINI,One,4700,190000,M,2/3,0,55,1600.0,petrol,0,VAR,2,0,HB,4,F,8,German
Mercedes,E 300,850,288000,M,4/5,0,130,2999.0,diesel,1,GR,4,0,SDN,2,B,22,German
Honda,CR_V,7490,161990,M,4/5,0,103,2204.0,diesel,1,BL,4,0,SUV,4,4x4,13,Asian
Alfa Romeo,147,1150,225000,M,2/3,0,88,1598.0,petrol,0,BL,4,0,HB,4,F,18,Italian
VW,Passat,5600,245300,M,4/5,0,77,1600.0,diesel,1,BL,4,0,SW,5,F,10,German
Opel,Vectra,750,350000,M,4/5,0,60,1998.0,diesel,1,VAR,2,0,SDN,3,F,21,German
Mitsubishi,Colt,2550,236000,M,4/5,0,70,1333.0,petrol,0,GR,2,0,HB,4,F,13,Asian
Mitsubishi,Space Star,1550,190000,M,4/5,0,75,1870.0,diesel,0,VAR,2,0,HB,3,F,16,Asian
Škoda,Octavia,2500,214000,M,4/5,0,81,1900.0,diesel,0,BL,2,0,SDN,5,F,16,EU
Citroen,C4,2500,304000,M,4/5,0,66,1600.0,diesel,0,GR,3,0,HB,4,F,15,French
VW,Polo,1790,168474,M,2/3,0,47,1200.0,petrol,1,GR,0,0,HB,4,F,18,German
Fiat,Stilo,1200,235000,M,4/5,0,85,1910.0,diesel,0,VAR,2,0,SW,3,F,16,Italian
BMW,520,15500,216000,M,4/5,0,120,1995.0,diesel,1,VAR,4,0,SDN,5,B,7,German
Ford,Mondeo,1700,190000,M,4/5,0,81,1800.0,LPG,1,VAR,2,0,SDN,3,F,19,USA
VW,Golf 3,1000,300450,M,4/5,0,66,1781.0,petrol,1,VAR,0,0,HB,3,F,23,German
Mercedes,A 170,2300,149000,M,4/5,0,70,1700.0,diesel,1,GR,2,0,HB,4,F,17,German
VW,Passat,2250,180547,M,4/5,1,74,1896.0,diesel,1,GR,4,0,SW,3,F,18,German
Opel,Agila,3050,94000,M,4/5,0,48,1000.0,petrol,1,GR,2,0,HB,4,F,12,German
Mitsubishi,Space Star,1100,270000,M,4/5,0,75,1970.0,diesel,0,VAR,3,0,SDN,3,F,19,Asian
Nissan,X_Trail,13900,153552,A,4/5,1,96,1598.0,diesel,0,GR,0,0,SW,5,F,4,Asian
Opel,Vectra,1690,254000,M,4/5,0,74,1995.0,diesel,1,GR,4,0,SDN,3,F,18,German
Mazda,CX 5,12990,141000,A,4/5,1,110,2191.0,diesel,1,WH,3,0,SUV,6,F,5,Asian
Mazda,CX 5,12990,166814,A,4/5,1,110,2191.0,diesel,0,GR,0,0,SW,5,F,6,Asian
BMW,X3,8999,295159,M,4/5,1,129,1995.0,diesel,0,GR,3,0,SW,5,4x4,11,German
Ford,Mondeo,1650,178000,M,4/5,1,91,1980.0,diesel,0,VAR,4,0,SW,3,F,16,USA
BMW,520,10700,180559,A,4/5,0,130,1995.0,diesel,0,BL,4,0,SW,5,B,10,German
VW,Golf 5,3150,202579,M,4/5,1,54,1390.0,petrol,0,BL,3,0,HB,4,F,15,German
BMW,Serija 3,8900,155683,A,2/3,1,199,2996.0,petrol,1,BL,0,0,CP,4,F,13,German
VW,Passat,12500,165753,A,4/5,1,110,1968.0,diesel,1,WH,3,0,SW,4,F,4,German
Mercedes,Vito,21990,181643,M,4/5,1,120,2143.0,diesel,0,GR,0,0,VAN,3,B,4,German
Lancia,Delta,4490,250000,M,4/5,0,121,1956.0,diesel,1,GR,2,0,HB,5,F,11,Italian
Volvo,XC 70,19990,130070,A,4/5,1,132,2400.0,diesel,1,GR,3,0,SW,5,F,5,Other
Škoda,Fabia,5350,121124,M,4/5,1,62,1390.0,petrol,0,GR,3,0,HB,4,F,7,EU
Zastava,Koral,600,90000,M,2/3,0,44,1100.0,LPG,0,VAR,0,0,CP,3,F,15,YuSSR
Ford,Focus C_Max,6980,119360,M,4/5,1,74,998.0,petrol,0,VAR,3,0,VAN,5,F,7,USA
VW,Sharan,14450,171750,A,4/5,1,110,1968.0,diesel,0,VAR,3,0,VAN,4,F,4,German
Škoda,Rapid,6600,145520,M,4/5,1,65,1422.0,diesel,1,WH,3,0,HB,5,F,5,EU
Nissan,Qashqai,10990,159921,M,4/5,0,81,1461.0,diesel,0,GR,4,0,SUV,5,F,5,Asian
Opel,Astra,650,250000,M,2/3,0,85,1790.0,petrol,1,BL,3,0,SDN,4,F,23,German
Citroen,C3,2200,124154,M,4/5,0,44,1124.0,petrol,0,GR,0,0,HB,3,F,13,French
Opel,Astra,3400,152000,S,4/5,0,77,1600.0,petrol,0,VAR,4,0,HB,4,F,13,German
Nissan,Qashqai,11490,159213,M,4/5,0,81,1461.0,diesel,1,BL,4,0,SUV,5,F,4,Asian
Opel,Astra,3400,171244,M,2/3,0,92,1697.0,diesel,1,GR,4,0,CP,4,F,11,German
Fiat,Punto,1100,183000,M,2/3,0,59,1910.0,diesel,0,GR,2,0,HB,3,F,18,Italian
Škoda,Octavia,9950,130847,M,4/5,1,81,1598.0,diesel,0,GR,3,0,SDN,5,F,4,EU
Rover,200,650,180000,M,2/3,0,76,1396.0,petrol,1,BL,2,0,CP,2,F,22,EU
BMW,120,3990,188800,M,4/5,0,120,1995.0,diesel,0,VAR,4,0,HB,4,F,15,German
BMW,116,10990,163631,M,4/5,0,85,1496.0,diesel,0,GR,2,0,HB,5,B,5,German
Hyundai,i30,3999,196985,M,4/5,1,65,1582.0,diesel,1,WH,3,0,SW,4,F,10,Asian
Opel,Agila,1550,200900,M,4/5,0,55,1199.0,petrol,1,VAR,2,0,VAN,4,F,19,German
Mercedes,M klasa,9999,152052,A,4/5,1,140,2987.0,diesel,0,GR,0,0,SW,3,F,13,German
Peugeot,3008,17900,98654,A,4/5,1,87,1560.0,diesel,1,GR,0,0,SW,6,F,3,French
Nissan,Qashqai,11800,152100,M,4/5,1,96,1598.0,diesel,1,VAR,3,0,SUV,4,F,5,Asian
Nissan,X_Trail,10999,149770,M,4/5,1,110,1995.0,diesel,1,GR,3,0,SW,5,F,7,Asian
Seat,Ibiza,6400,101250,M,4/5,1,54,1199.0,diesel,0,VAR,3,0,HB,4,F,5,EU
Mercedes,GLK 320,11400,193000,A,4/5,0,165,2997.0,diesel,0,VAR,4,0,SUV,5,4x4,12,German
Seat,Altea XL,7550,123531,A,4/5,1,103,1968.0,diesel,0,WH,0,0,VAN,5,F,10,EU
VW,Golf 4,2300,246117,M,4/5,0,85,1896.0,diesel,1,VAR,2,0,HB,3,F,19,German
VW,Passat,13950,154786,M,4/5,0,110,1968.0,diesel,1,BL,4,0,SW,6,F,5,German
Dodge,Nitro,7500,138000,A,4/5,0,130,2777.0,diesel,0,BL,4,0,SUV,5,4x4,12,USA
Škoda,Superb,19450,157800,A,4/5,1,110,1968.0,diesel,1,BL,3,0,SDN,5,F,4,EU
Peugeot,308,4250,204000,M,4/5,0,66,1560.0,diesel,0,GR,2,0,HB,4,F,12,French
VW,Touran,4950,209000,M,4/5,0,77,1896.0,diesel,0,WH,2,0,VAN,4,F,13,German
Audi,A4,3450,201000,M,4/5,0,96,1896.0,diesel,0,VAR,3,0,SW,3,F,18,German
Ford,S_Max,5999,189200,M,4/5,1,129,2179.0,diesel,0,VAR,0,0,VAN,4,F,11,USA
BMW,Serija 1,4800,194816,M,4/5,1,90,1995.0,diesel,0,VAR,3,0,HB,4,F,14,German
Audi,A6,14690,136000,M,4/5,0,130,1968.0,diesel,1,BL,4,0,SDN,5,F,8,German
Peugeot,206,1800,161694,M,2/3,0,44,1100.0,petrol,0,WH,0,0,SDN,3,F,17,French
Audi,A6,18500,175000,A,4/5,0,110,1968.0,diesel,1,GR,4,0,SW,6,F,4,German
VW,Sharan,10600,186000,M,4/5,0,103,1968.0,diesel,1,WH,4,0,VAN,5,F,9,German
Audi,A6,17499,168000,M,4/5,0,140,1986.0,diesel,0,BL,4,0,SW,6,F,5,German
Opel,Astra,1600,235000,M,4/5,1,55,1700.0,diesel,0,VAR,2,0,SDN,3,F,19,German
Mazda,6,2500,144000,M,4/5,0,100,1998.0,diesel,1,GR,4,0,SW,4,F,15,Asian
Renault,Modus,2250,167651,M,4/5,0,55,1200.0,petrol,1,BL,4,0,VAN,4,F,15,French
Renault,Megane,2300,207000,M,4/5,0,82,1598.0,petrol,0,VAR,2,0,SW,3,F,15,French
VW,Golf 3,860,209400,M,2/3,0,66,1800.0,LPG,1,BL,2,0,HB,3,F,27,German
Dacia,Duster,5000,208000,M,4/5,0,77,1600.0,LPG,0,GR,1,0,SUV,5,F,9,EU
Mercedes,Sprinter,5999,245700,A,4/5,0,96,2148.0,diesel,0,WH,1,0,VAN,3,B,17,German
Ford,Fiesta,4800,157310,M,4/5,0,60,1242.0,LPG,1,WH,4,0,HB,6,F,6,USA
Renault,Clio,7399,107000,M,4/5,0,55,1461.0,diesel,1,WH,3,0,HB,6,F,3,French
VW,Passat,4500,225000,M,4/5,0,103,1900.0,diesel,0,GR,4,0,SW,4,F,13,German
Peugeot,308,3690,170000,M,4/5,0,100,1997.0,diesel,0,GR,4,0,SW,4,F,12,French
Audi,A5,10800,195000,A,4/5,0,105,1968.0,diesel,1,GR,4,0,SDN,5,F,11,German
Peugeot,206,1600,203000,M,2/3,0,80,1600.0,diesel,0,VAR,2,0,CP,3,F,16,French
Fiat,Stilo,1590,178000,M,4/5,0,85,1900.0,diesel,0,GR,2,0,HB,3,F,17,Italian
Opel,Astra,1800,232000,M,4/5,0,55,1686.0,diesel,0,VAR,4,0,HB,3,F,17,German
Toyota,Corolla Verso,4250,179000,M,4/5,0,130,2231.0,diesel,0,GR,4,0,VAN,4,F,11,Asian
BMW,320,2000,230000,M,4/5,0,100,1951.0,diesel,0,GR,4,0,SDN,3,B,20,German
VW,Touran,3399,191200,M,4/5,0,77,1896.0,diesel,0,GR,4,0,VAN,4,F,15,German
Škoda,Superb,14300,214000,A,4/5,0,110,1998.0,diesel,0,GR,4,0,SW,6,F,4,EU
Opel,Zafira,2350,170000,M,4/5,0,92,1796.0,LPG,1,BL,4,0,SW,3,F,17,German
Opel,Meriva,2499,187000,M,4/5,0,55,1248.0,diesel,0,GR,2,0,SM,4,F,14,German
Renault,Megane,1600,176451,M,4/5,0,74,1461.0,diesel,0,GR,2,0,SDN,4,F,15,French
VW,Polo,3000,180000,M,4/5,1,59,1422.0,diesel,0,BL,4,0,HB,4,F,14,German
Citroen,C5,5250,271000,A,4/5,0,100,1997.0,diesel,0,GR,4,0,SW,4,F,12,French
VW,Golf 6,5350,152100,M,2/3,0,59,1395.0,petrol,1,VAR,2,0,CP,5,F,11,German
Citroen,C4,7699,166000,M,4/5,0,88,1560.0,diesel,1,GR,4,0,HB,6,F,5,French
Audi,A3,14300,160000,M,4/5,0,110,1968.0,diesel,0,VAR,4,0,HB,6,F,4,German
Audi,A6,18990,187000,M,4/5,0,103,1968.0,diesel,0,GR,4,0,SDN,6,F,6,German
Fiat,Croma,2850,191500,A,4/5,0,110,1910.0,diesel,1,VAR,4,0,SW,4,F,12,Italian
Fiat,500L,6800,161000,M,4/5,0,62,1300.0,diesel,1,VAR,2,0,SDN,5,F,7,Italian
Ford,Fiesta,1750,165000,M,4/5,0,50,1399.0,diesel,0,GR,2,0,HB,3,F,18,USA
Audi,A5,21300,168000,M,4/5,0,110,1968.0,diesel,1,BL,4,0,SDN,6,F,4,German
Kia,Sportage,4600,200444,M,4/5,0,83,2000.0,diesel,1,GR,4,0,SUV,3,4x4,16,Asian
Mitsubishi,Pajero Pinin,1600,180000,M,4/5,0,95,1990.0,petrol,0,GR,4,1,SUV,3,4x4,19,Asian
Seat,Cordoba,1700,155000,M,4/5,0,44,1400.0,petrol,0,VAR,2,0,SDN,3,F,19,EU
Fiat,Stilo,1300,255000,M,4/5,0,85,1910.0,diesel,0,GR,2,0,HB,3,F,19,Italian
Renault,Laguna,800,218000,M,4/5,0,88,1870.0,diesel,0,WH,2,0,SW,3,F,18,French
Ford,Focus,800,181182,M,4/5,1,66,1755.0,diesel,0,WH,4,0,SW,2,F,20,USA
Ford,Focus,2400,300000,M,2/3,0,85,1800.0,diesel,0,BL,2,0,HB,4,F,14,USA
Renault,Kadjar,14650,156756,M,4/5,0,96,1598.0,diesel,0,GR,4,0,SUV,6,4x4,4,French
Mercedes,B 180,11650,134944,M,4/5,0,66,1461.0,diesel,0,BL,2,0,VAN,6,F,5,German
Audi,A5,29000,55950,A,4/5,1,140,1968.0,diesel,1,BL,3,0,CP,5,F,2,German
Škoda,Superb,15900,94000,A,4/5,1,87,1598.0,diesel,0,BL,3,0,SDN,5,F,3,EU
SsangYong,Rexton,4000,146000,A,4/5,0,120,2700.0,diesel,1,BL,3,0,SUV,4,4x4,14,Other
Honda,Jazz,5690,136044,A,4/5,1,73,1339.0,petrol,1,GR,3,0,HB,4,F,11,Asian
Suzuki,Vitara,13999,148243,M,4/5,1,87,1598.0,diesel,0,VAR,3,0,VAN,3,4x4,4,Asian
Ford,Mondeo,6990,169000,M,4/5,1,129,2179.0,diesel,1,BL,0,0,SW,4,F,10,USA
Fiat,Sedici,3998,179000,M,4/5,0,88,1910.0,diesel,0,BL,4,0,SUV,4,4x4,13,Italian
Mercedes,A 170,1700,160000,A,4/5,0,70,1689.0,diesel,1,GR,3,0,SDN,3,F,18,German
Škoda,Fabia,10490,28721,M,4/5,1,81,1197.0,petrol,0,WH,3,0,SW,4,F,5,EU
VW,Touran,1500,210000,M,4/5,1,74,1900.0,diesel,1,GR,4,0,VAN,3,F,17,German
VW,Passat,8250,253320,M,4/5,1,124,1968.0,diesel,0,VAR,3,0,SDN,4,F,9,German
Renault,Laguna,1350,298345,M,4/5,0,81,1870.0,diesel,1,VAR,4,0,HB,4,F,15,French
Škoda,Octavia,6880,132170,M,4/5,1,90,1390.0,petrol,0,VAR,3,0,SW,4,F,8,EU
Opel,Corsa,6200,39116,M,4/5,1,62,1229.0,petrol,1,WH,3,0,HB,5,F,7,German
VW,Passat,12490,153550,M,4/5,1,110,1968.0,diesel,0,GR,3,0,SW,4,F,5,German
Jeep,Cherokee,4600,312758,A,4/5,0,120,2800.0,diesel,1,BL,2,0,SUV,4,4x4,14,Other
Volvo,XC 90,6500,240000,M,4/5,0,88,2400.0,diesel,0,GR,4,0,SUV,3,4x4,16,Other
Ford,Galaxy,24840,72731,A,4/5,1,132,1997.0,diesel,1,GR,3,0,VAN,3,F,4,USA
Opel,Astra,7938,159000,M,4/5,0,81,1598.0,diesel,0,VAR,4,0,SW,5,F,5,German
BMW,Serija 3,15999,129375,M,4/5,1,135,1995.0,diesel,0,WH,3,0,SW,4,F,5,German
BMW,X3,19999,92473,A,4/5,1,190,2993.0,diesel,0,GR,3,0,SUV,5,4x4,7,German
Audi,Q5,20490,155286,A,4/5,1,190,2967.0,diesel,0,WH,3,0,VAN,5,4x4,5,German
Škoda,Rapid,8499,29701,M,4/5,1,65,1598.0,diesel,0,VAR,3,0,HB,5,F,6,EU
Peugeot,5008,6799,159290,M,4/5,1,87,1598.0,petrol,0,VAR,3,0,VAN,5,F,8,French
BMW,Serija 3,12999,149059,A,4/5,1,104,1995.0,diesel,0,BL,3,0,SDN,4,F,7,German
Ford,Ranger,19900,124600,A,4/5,1,146,3196.0,diesel,1,GR,0,0,PU,5,4x4,5,USA
Škoda,Fabia,1999,90757,M,4/5,1,46,1198.0,petrol,0,GR,0,0,HB,4,F,14,EU
Audi,A6,2800,242000,M,4/5,0,132,2498.0,diesel,0,VAR,4,0,SW,3,F,18,German
Opel,Astra,850,260000,M,4/5,0,55,1600.0,LPG,0,VAR,3,0,SW,2,F,23,German
Hyundai,i40,12900,97200,M,4/5,1,85,1685.0,diesel,0,GR,3,0,SW,4,F,5,Asian
VW,Touran,3300,228000,M,4/5,0,74,1896.0,diesel,0,GR,4,0,VAN,3,F,16,German
Fiat,Idea,2200,205125,M,4/5,0,51,1248.0,diesel,0,GR,4,0,VAN,4,F,15,Italian
Audi,A3,12450,206414,A,4/5,0,81,1598.0,diesel,1,BL,4,0,HB,6,F,5,German
BMW,518,17350,155591,A,4/5,0,100,1995.0,diesel,1,VAR,4,0,SDN,6,B,5,German
Ford,Focus,2400,300000,M,2/3,0,85,1800.0,diesel,0,BL,2,0,HB,4,F,14,USA
Mazda,6,7280,142920,M,4/5,1,95,2183.0,diesel,0,BL,3,0,HB,5,F,9,Asian
VW,Tiguan,13990,146921,M,4/5,1,81,1968.0,diesel,0,GR,3,0,SUV,5,4x4,4,German
Renault,Clio,2710,159779,M,4/5,0,44,1149.0,LPG,1,BL,2,0,SDN,4,F,13,French
VW,Passat,13990,176605,M,4/5,0,110,1968.0,diesel,0,VAR,4,0,SDN,6,F,5,German
Mazda,6,6199,166591,M,4/5,1,120,2183.0,diesel,0,GR,0,0,SW,4,F,11,Asian
VW,Passat,2200,265000,M,4/5,0,96,1896.0,diesel,1,VAR,4,0,SW,3,F,17,German
Opel,Corsa,7950,129801,M,4/5,0,70,1248.0,diesel,1,BL,2,0,HB,6,F,4,German
Renault,Laguna,900,200000,M,4/5,0,88,1870.0,diesel,0,VAR,4,0,SW,3,F,18,French
VW,Touran,11450,183200,A,4/5,1,81,1598.0,diesel,0,WH,0,0,VAN,4,F,4,German
VW,Tiguan,14290,159680,A,4/5,1,103,1968.0,diesel,1,GR,0,0,SW,5,4x4,6,German
Nissan,Qashqai,11600,80119,M,4/5,1,81,1461.0,diesel,0,VAR,3,0,SUV,4,F,6,Asian
Volvo,V40,10950,172417,M,4/5,0,88,1969.0,diesel,0,VAR,4,0,HB,6,F,5,Other
Opel,Zafira,1350,208955,A,4/5,1,92,1796.0,petrol,0,VAR,3,0,VAN,3,F,20,German
Fiat,Scudo,5900,221000,M,4/5,1,87,1997.0,diesel,1,GR,0,0,SW,4,F,11,Italian
Volvo,V40,11999,134616,A,4/5,1,87,1969.0,diesel,0,BL,0,0,HB,6,F,3,Other
Škoda,Fabia,7490,58358,M,4/5,1,65,1422.0,diesel,0,WH,3,0,HB,4,F,5,EU
Seat,Alhambra,7500,339900,M,4/5,1,103,1968.0,diesel,0,WH,3,0,VAN,5,F,9,EU
Seat,Leon,8990,174764,M,4/5,1,81,1598.0,diesel,1,BL,0,0,SW,4,F,6,EU
Škoda,Rapid,10400,96866,A,4/5,1,65,1598.0,diesel,0,WH,3,0,HB,5,F,5,EU
Renault,Clio,2999,231502,M,4/5,1,62,1461.0,diesel,0,WH,3,0,SW,4,F,10,French
Citroen,C3,2800,164154,M,4/5,0,44,1124.0,LPG,0,WH,2,0,HB,4,F,11,French
Renault,Clio,6500,110959,M,4/5,1,54,1461.0,diesel,1,WH,3,0,SW,5,F,6,French
